loss_dB_total,p_d,rate
15.918367346938776,2.1544346900318822e-08,4.8042519042582994e-05
15.918367346938776,3.162277660168379e-08,4.803951110078915e-05
15.918367346938776,4.641588833612782e-08,4.803509621249167e-05
15.918367346938776,6.812920690579608e-08,4.8028616401256705e-05
15.918367346938776,1e-07,4.80191061113546e-05
15.918367346938776,1.4677992676220674e-07,4.8005148577911285e-05
15.918367346938776,2.1544346900318822e-07,4.798466530127908e-05
15.918367346938776,3.162277660168379e-07,4.7954607669990047e-05
15.918367346938776,4.6415888336127725e-07,4.791050568226152e-05
15.918367346938776,6.812920690579608e-07,4.784580846790728e-05
15.918367346938776,1e-06,4.775092252273417e-05
15.918367346938776,1.4677992676220675e-06,4.7611813266873674e-05
15.918367346938776,2.1544346900318822e-06,4.740798045184781e-05
15.918367346938776,3.162277660168379e-06,4.710954539439196e-05
15.918367346938776,4.641588833612773e-06,4.667309808518759e-05
15.918367346938776,6.8129206905796085e-06,4.6035851979072634e-05
15.918367346938776,1e-05,4.510756467326049e-05
15.918367346938776,1.4677992676220675e-05,4.375964650918773e-05
15.918367346938776,2.1544346900318823e-05,4.1946675344169796e-05
15.918367346938776,3.1622776601683795e-05,3.9403428204197586e-05
15.918367346938776,4.641588833612772e-05,3.578260828290632e-05
15.918367346938776,6.812920690579608e-05,3.079886816573116e-05
15.918367346938776,0.0001,2.4392562730431527e-05
17.142857142857142,1e-08,3.6222123784271116e-05
17.142857142857142,1.4677992676220705e-08,3.622090702503433e-05
17.142857142857142,2.1544346900318822e-08,3.62191211026883e-05
17.142857142857142,3.162277660168379e-08,3.621649980465759e-05
17.142857142857142,4.641588833612782e-08,3.621265243223283e-05
17.142857142857142,6.812920690579608e-08,3.620700562130789e-05
17.142857142857142,1e-07,3.61987180106155e-05
17.142857142857142,1.4677992676220674e-07,3.618655512894479e-05
17.142857142857142,2.1544346900318822e-07,3.616870604939634e-05
17.142857142857142,3.162277660168379e-07,3.614251490790592e-05
17.142857142857142,4.6415888336127725e-07,3.610408818470207e-05
17.142857142857142,6.812920690579608e-07,3.604772118082431e-05
17.142857142857142,1e-06,3.596506241000416e-05
17.142857142857142,1.4677992676220675e-06,3.584390029375968e-05
17.142857142857142,2.1544346900318822e-06,3.566641016290897e-05
17.142857142857142,3.162277660168379e-06,3.540663960950258e-05
17.142857142857142,4.641588833612773e-06,3.502693821560208e-05
17.142857142857142,6.8129206905796085e-06,3.44729620994474e-05
17.142857142857142,1e-05,3.3666825834773774e-05
17.142857142857142,1.4677992676220675e-05,3.2521604970352794e-05
17.142857142857142,2.1544346900318823e-05,3.0989011159716296e-05
17.142857142857142,3.1622776601683795e-05,2.8795660144858064e-05
17.142857142857142,4.641588833612772e-05,2.5683317457933155e-05
17.142857142857142,6.812920690579608e-05,2.1593261097691426e-05
17.142857142857142,0.0001,1.628818976740434e-05
18.367346938775512,1e-08,2.7309777215549964e-05
18.367346938775512,1.4677992676220705e-08,2.7308717326028834e-05
18.367346938775512,2.1544346900318822e-08,2.730716165701713e-05
18.367346938775512,3.162277660168379e-08,2.7304878324840503e-05
18.367346938775512,4.641588833612782e-08,2.730152701882474e-05
18.367346938775512,6.812920690579608e-08,2.729660833461005e-05
18.367346938775512,1e-07,2.7289389469454367e-05
18.367346938775512,1.4677992676220674e-07,2.7278795295190586e-05
18.367346938775512,2.1544346900318822e-07,2.726324877034566e-05
18.367346938775512,3.162277660168379e-07,2.7240437331005194e-05
18.367346938775512,4.6415888336127725e-07,2.7206971358338738e-05
18.367346938775512,6.812920690579608e-07,2.715788578419439e-05
18.367346938775512,1e-06,2.7085914745060558e-05
18.367346938775512,1.4677992676220675e-06,2.698044006738065e-05
18.367346938775512,2.1544346900318822e-06,2.6825975553463693e-05
18.367346938775512,3.162277660168379e-06,2.6599999975999633e-05
18.367346938775512,4.641588833612773e-06,2.6269895027775695e-05
18.367346938775512,6.8129206905796085e-06,2.5788689612148135e-05
18.367346938775512,1e-05,2.508927957071469e-05
18.367346938775512,1.4677992676220675e-05,2.4139871825593164e-05
18.367346938775512,2.1544346900318823e-05,2.2816329232001338e-05
18.367346938775512,3.1622776601683795e-05,2.0927670402226677e-05
18.367346938775512,4.641588833612772e-05,1.825799232982493e-05
18.367346938775512,6.812920690579608e-05,1.489564550172597e-05
18.367346938775512,0.0001,1.0580083564694075e-05
19.591836734693878,1e-08,2.0591427495453235e-05
19.591836734693878,1.4677992676220705e-08,2.059050460976849e-05
19.591836734693878,2.1544346900318822e-08,2.0589150034957835e-05
19.591836734693878,3.162277660168379e-08,2.0587161868857322e-05
19.591836734693878,4.641588833612782e-08,2.0584243807715958e-05
19.591836734693878,6.812920690579608e-08,2.057996104069512e-05
19.591836734693878,1e-07,2.0573675575761526e-05
19.591836734693878,1.4677992676220674e-07,2.0564451448586787e-05
19.591836734693878,2.1544346900318822e-07,2.0550915883695136e-05
19.591836734693878,3.162277660168379e-07,2.0531056140997067e-05
19.591836734693878,4.6415888336127725e-07,2.050192268575406e-05
19.591836734693878,6.812920690579608e-07,2.04591964043895e-05
19.591836734693878,1e-06,2.039655954295075e-05
19.591836734693878,1.4677992676220675e-06,2.030478545018246e-05
19.591836734693878,2.1544346900318822e-06,2.0170429965673706e-05
19.591836734693878,3.162277660168379e-06,1.997396763285143e-05
19.591836734693878,4.641588833612773e-06,1.9687172334643412e-05
19.591836734693878,6.8129206905796085e-06,1.9269504296383445e-05
19.591836734693878,1e-05,1.866878380890702e-05
19.591836734693878,1.4677992676220675e-05,1.787277968967263e-05
19.591836734693878,2.1544346900318823e-05,1.673131615234794e-05
19.591836734693878,3.1622776601683795e-05,1.5107597931465289e-05
19.591836734693878,4.641588833612772e-05,1.291851796866202e-05
19.591836734693878,6.812920690579608e-05,1.0054692839668645e-05
19.591836734693878,0.0001,6.607508554478961e-06
20.816326530612244,1e-08,1.5526581967149435e-05
20.816326530612244,1.4677992676220705e-08,1.5525778647278576e-05
20.816326530612244,2.1544346900318822e-08,1.5524599571144807e-05
20.816326530612244,3.162277660168379e-08,1.552286900200456e-05
20.816326530612244,4.641588833612782e-08,1.5520329041773605e-05
20.816326530612244,6.812920690579608e-08,1.551660125157405e-05
20.816326530612244,1e-07,1.5511130382415098e-05
20.816326530612244,1.4677992676220674e-07,1.5503101920741392e-05
20.816326530612244,2.1544346900318822e-07,1.549132135746389e-05
20.816326530612244,3.162277660168379e-07,1.547403761320627e-05
20.816326530612244,4.6415888336127725e-07,1.544868521924041e-05
20.816326530612244,6.812920690579608e-07,1.5411508787391374e-05
20.816326530612244,1e-06,1.535701796165739e-05
20.816326530612244,1.4677992676220675e-06,1.5277200390102044e-05
20.816326530612244,2.1544346900318822e-06,1.5160393704554983e-05
20.816326530612244,3.162277660168379e-06,1.4989685908573776e-05
20.816326530612244,4.641588833612773e-06,1.4740681043443213e-05
20.816326530612244,6.8129206905796085e-06,1.437844341225409e-05
20.816326530612244,1e-05,1.3880401602924167e-05
20.816326530612244,1.4677992676220675e-05,1.319297193904637e-05
20.816326530612244,2.1544346900318823e-05,1.2209906957122375e-05
20.816326530612244,3.1622776601683795e-05,1.081622527401502e-05
20.816326530612244,4.641588833612772e-05,9.018280625082166e-06
20.816326530612244,6.812920690579608e-05,6.6903520562031906e-06
20.816326530612244,0.0001,3.905540819432563e-06
22.040816326530614,1e-08,1.1708026138019563e-05
22.040816326530614,1.4677992676220705e-08,1.1707327098942682e-05
22.040816326530614,2.1544346900318822e-08,1.1706301086136094e-05
22.040816326530614,3.162277660168379e-08,1.17047951833496e-05
22.040816326530614,4.641588833612782e-08,1.170258498846483e-05
22.040816326530614,6.812920690579608e-08,1.1699341228091374e-05
22.040816326530614,1e-07,1.1694580818555883e-05
22.040816326530614,1.4677992676220674e-07,1.1687595170949381e-05
22.040816326530614,2.1544346900318822e-07,1.1677345252983531e-05
22.040816326530614,3.162277660168379e-07,1.166230819456229e-05
22.040816326530614,4.6415888336127725e-07,1.164025349071924e-05
22.040816326530614,6.812920690579608e-07,1.1607917400422213e-05
22.040816326530614,1e-06,1.1560531152945047e-05
22.040816326530614,1.4677992676220675e-06,1.1491141338932212e-05
22.040816326530614,2.1544346900318822e-06,1.1389639224971561e-05
22.040816326530614,3.162277660168379e-06,1.1241391040239102e-05
22.040816326530614,4.641588833612773e-06,1.1025337996952602e-05
22.040816326530614,6.8129206905796085e-06,1.0711422474765649e-05
22.040816326530614,1e-05,1.0296779212062798e-05
22.040816326530614,1.4677992676220675e-05,9.703828477860547e-06
22.040816326530614,2.1544346900318823e-05,8.858396794728409e-06
22.040816326530614,3.1622776601683795e-05,7.686329463779587e-06
22.040816326530614,4.641588833612772e-05,6.185630334226786e-06
22.040816326530614,6.812920690579608e-05,4.291445983564688e-06
22.040816326530614,0.0001,2.1270822758980172e-06
23.26530612244898,1e-08,8.828917797937794e-06
23.26530612244898,1.4677992676220705e-08,8.82830965832479e-06
23.26530612244898,2.1544346900318822e-08,8.827417067730341e-06
23.26530612244898,3.162277660168379e-08,8.826107002065516e-06
23.26530612244898,4.641588833612782e-08,8.824184256965966e-06
23.26530612244898,6.812920690579608e-08,8.821362415589258e-06
23.26530612244898,1e-07,8.817221299259908e-06
23.26530612244898,1.4677992676220674e-07,8.811144651293853e-06
23.26530612244898,2.1544346900318822e-07,8.80222896490535e-06
