loss_dB_total,e_d,rate
6.122448979591837,0.006812920690579608,0.0006137284022801136
6.122448979591837,0.008254041852680182,0.0005831895197105256
6.122448979591837,0.01,0.0005476344126701812
6.122448979591837,0.012115276586285882,0.0005063166396709867
6.122448979591837,0.01467799267622069,0.0004643114452846972
6.122448979591837,0.01778279410038923,0.0004176377259202432
6.122448979591837,0.021544346900318832,0.0003709232255468047
6.122448979591837,0.026101572156825358,0.00032215812257034066
6.122448979591837,0.03162277660168379,0.00027234727232042976
6.122448979591837,0.03831186849557287,0.00022300002135754307
6.122448979591837,0.046415888336127774,0.0001754024403173432
6.122448979591837,0.05623413251903491,0.0001306028273516319
6.122448979591837,0.06812920690579612,9.015347809407013e-05
6.122448979591837,0.08254041852680181,5.5902410623295655e-05
6.122448979591837,0.1,2.943839791167469e-05
7.346938775510204,0.001,0.0005715045910909314
7.346938775510204,0.001211527658628589,0.0005668234169511745
7.346938775510204,0.0014677992676220691,0.0005612933614588729
7.346938775510204,0.0017782794100389228,0.0005547690329059179
7.346938775510204,0.0021544346900318843,0.0005470817329259025
7.346938775510204,0.0026101572156825357,0.0005380360895025697
7.346938775510204,0.0031622776601683794,0.0005274063150514804
7.346938775510204,0.003831186849557285,0.0005149320845340208
7.346938775510204,0.004641588833612777,0.0005003140441913737
7.346938775510204,0.005623413251903491,0.000483208984565988
7.346938775510204,0.006812920690579608,0.00046322474473546073
7.346938775510204,0.008254041852680182,0.0004399149617975496
7.346938775510204,0.01,0.00041277384560121433
7.346938775510204,0.012115276586285882,0.00038123125030872166
7.346938775510204,0.01467799267622069,0.0003494849641656259
7.346938775510204,0.01778279410038923,0.00031423982146911567
7.346938775510204,0.021544346900318832,0.0002786646577778491
7.346938775510204,0.026101572156825358,0.0002419065519586586
7.346938775510204,0.03162277660168379,0.0002043745623059448
7.346938775510204,0.03831186849557287,0.0001672046028502075
7.346938775510204,0.046415888336127774,0.00013136389283948782
7.346938775510204,0.05623413251903491,9.764032968047253e-05
7.346938775510204,0.06812920690579612,6.739538939637025e-05
7.346938775510204,0.08254041852680181,4.174529824800012e-05
7.346938775510204,0.1,2.1913532031381534e-05
8.571428571428571,0.001,0.00043194558115104237
8.571428571428571,0.001211527658628589,0.00042838785862749833
8.571428571428571,0.0014677992676220691,0.0004241831554454786
8.571428571428571,0.0017782794100389228,0.000419220556848233
8.571428571428571,0.0021544346900318843,0.00041337137900186824
8.571428571428571,0.0026101572156825357,0.00040648660178585624
8.571428571428571,0.0031622776601683794,0.0003983940154083431
8.571428571428571,0.003831186849557285,0.00038889507707298373
8.571428571428571,0.004641588833612777,0.00037776148583313826
8.571428571428571,0.005623413251903491,0.00036473150135678213
8.571428571428571,0.006812920690579608,0.0003495060576731277
8.571428571428571,0.008254041852680182,0.00033174475888674286
8.571428571428571,0.01,0.00031106189412977007
8.571428571428571,0.012115276586285882,0.0002870226788567057
8.571428571428571,0.01467799267622069,0.0002630482408211772
8.571428571428571,0.01778279410038923,0.0002364480582622493
8.571428571428571,0.021544346900318832,0.00020939241533338214
8.571428571428571,0.026101572156825358,0.00018169233455153733
8.571428571428571,0.03162277660168379,0.00015341708384945904
8.571428571428571,0.03831186849557287,0.00012542190979641666
8.571428571428571,0.046415888336127774,9.84346187002562e-05
8.571428571428571,0.05623413251903491,7.304776484062526e-05
8.571428571428571,0.06812920690579612,5.041653853878876e-05
8.571428571428571,0.08254041852680181,3.119614578990148e-05
8.571428571428571,0.1,1.6326561119257374e-05
